Date_Time,zR,zI_Tsoil_surf,zI_CO2_amb,zI_Tsoil_10cm,zI_Rsoil_quadratic,zI_Rsoil_quadratic_IC95inf,zI_Rsoil_quadratic_IC95sup,zI_Rsoil_linear,zI_Rsoil_linear_IC95inf,zI_Rsoil_linear_IC95sup,zI_STD_slope,zI_delta.T
21/10/2013 22:00,2938,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
21/10/2013 22:30,2939,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
21/10/2013 23:00,2940,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
21/10/2013 23:30,2941,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 0:00,2942,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 0:30,2943,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 1:00,2944,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 1:30,2945,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 2:00,2946,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 2:30,2947,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 3:00,2948,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 3:30,2949,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 4:00,2950,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 4:30,2951,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 5:00,2952,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 5:30,2953,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 6:00,2954,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 6:30,2955,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 7:00,2956,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 7:30,2957,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 8:00,2958,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 8:30,2959,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 9:00,2960,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 9:30,2961,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 10:00,2962,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 10:30,2963,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 11:00,2964,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 11:30,2965,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 12:00,2966,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 12:30,2967,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 13:00,2968,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 13:30,2969,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 14:00,2970,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 14:30,2971,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 15:00,2972,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 15:30,2973,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 16:00,2974,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 16:30,2975,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 17:00,2976,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 17:30,2977,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 18:00,2978,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 18:30,2979,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 19:00,2980,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 19:30,2981,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 20:00,2982,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 20:30,2983,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 21:00,2984,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 21:30,2985,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 22:00,2986,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 22:30,2987,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 23:00,2988,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
22/10/2013 23:30,2989,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 0:00,2990,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 0:30,2991,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 1:00,2992,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 1:30,2993,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 2:00,2994,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 2:30,2995,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 3:00,2996,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 3:30,2997,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 4:00,2998,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 4:30,2999,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 5:00,3000,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 5:30,3001,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 6:00,3002,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 6:30,3003,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 7:00,3004,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 7:30,3005,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 8:00,3006,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 8:30,3007,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 9:00,3008,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 9:30,3009,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 10:00,3010,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 10:30,3011,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 11:00,3012,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 11:30,3013,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 12:00,3014,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 12:30,3015,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 13:00,3016,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 13:30,3017,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 14:00,3018,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 14:30,3019,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 15:00,3020,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 15:30,3021,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 16:00,3022,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 16:30,3023,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 17:00,3024,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 17:30,3025,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 18:00,3026,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 18:30,3027,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 19:00,3028,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 19:30,3029,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 20:00,3030,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 20:30,3031,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 21:00,3032,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 21:30,3033,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 22:00,3034,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 22:30,3035,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 23:00,3036,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
23/10/2013 23:30,3037,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 0:00,3038,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 0:30,3039,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 1:00,3040,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 1:30,3041,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 2:00,3042,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 2:30,3043,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 3:00,3044,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 3:30,3045,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 4:00,3046,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 4:30,3047,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 5:00,3048,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 5:30,3049,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 6:00,3050,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 6:30,3051,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 7:00,3052,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 7:30,3053,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 8:00,3054,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 8:30,3055,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 9:00,3056,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 9:30,3057,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 10:00,3058,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 10:30,3059,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 11:00,3060,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 11:30,3061,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 12:00,3062,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 12:30,3063,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 13:00,3064,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 13:30,3065,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 14:00,3066,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 14:30,3067,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 15:00,3068,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 15:30,3069,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 16:00,3070,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 16:30,3071,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 17:00,3072,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 17:30,3073,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 18:00,3074,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 18:30,3075,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 19:00,3076,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 19:30,3077,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 20:00,3078,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 20:30,3079,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 21:00,3080,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 21:30,3081,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 22:00,3082,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 22:30,3083,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 23:00,3084,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
24/10/2013 23:30,3085,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 0:00,3086,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 0:30,3087,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 1:00,3088,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 1:30,3089,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 2:00,3090,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 2:30,3091,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 3:00,3092,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 3:30,3093,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 4:00,3094,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 4:30,3095,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 5:00,3096,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 5:30,3097,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 6:00,3098,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 6:30,3099,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 7:00,3100,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 7:30,3101,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 8:00,3102,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 8:30,3103,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 9:00,3104,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 9:30,3105,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 10:00,3106,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 10:30,3107,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 11:00,3108,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 11:30,3109,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 12:00,3110,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 12:30,3111,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 13:00,3112,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 13:30,3113,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 14:00,3114,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 14:30,3115,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 15:00,3116,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 15:30,3117,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 16:00,3118,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 16:30,3119,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 17:00,3120,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 17:30,3121,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 18:00,3122,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 18:30,3123,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 19:00,3124,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 19:30,3125,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 20:00,3126,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 20:30,3127,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 21:00,3128,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 21:30,3129,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 22:00,3130,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 22:30,3131,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 23:00,3132,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
25/10/2013 23:30,3133,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 0:00,3134,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 0:30,3135,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 1:00,3136,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 1:30,3137,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 2:00,3138,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 2:30,3139,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 3:00,3140,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 3:30,3141,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 4:00,3142,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 4:30,3143,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 5:00,3144,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 5:30,3145,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
26/10/2013 6:00,3146,21.012,386.165,20.36283,1.587176,1.389029,1.785323,2.890295,2.640852,3.139738,2.078942,0.65
