Time,Rsoil,Ta,Rh,Ws,Rain,ETo,Ca26m,CO2_amb,Reco,GPP,SWC15cm,Tsoil_surf,Tsoil_10cm
18.00,NA,20.169736,87.69919811,0.671435666,3.3,0.022990498,411.5096359,NA,10.13957,9.08782,59.30392114,NA,NA
18.50,NA,20.127304,87.72455846,0.597991196,3.4,0.024463928,NA,NA,10.09003,9.32829,59.22766525,NA,NA
19.00,NA,20.211466,87.28189153,0.755454854,2.2,0.023373201,407.2978724,NA,10.14071,9.01304,59.22766525,NA,NA
19.50,NA,20.272774,87.03950725,0.678753328,1.7,0.026673181,NA,NA,10.17329,9.48423,59.22871248,NA,NA
20.00,NA,20.291182,86.98176972,0.800110806,1.3,0.020666817,NA,NA,10.17181,8.5345,59.32586808,NA,NA
20.50,NA,20.38486,86.52321158,0.828170772,0,0.023951338,NA,NA,10.23005,8.92129,59.21303558,NA,NA
21.00,NA,20.204056,87.54908556,0.659307418,0,0.024085425,NA,NA,10.07086,9.11598,59.19321848,NA,NA
21.50,NA,19.973644,88.58370485,0.649204116,0,0.023496813,NA,NA,9.87475,9.08694,59.17858964,NA,NA
22.00,NA,19.66258,90.0836686,0.977877494,0,0.022411744,408.0636094,NA,9.61943,8.82698,59.14827976,NA,NA
22.50,NA,19.504786,90.82201284,0.445820254,0,0.022088123,NA,NA,9.48413,9.08623,59.11694963,NA,NA
23.00,NA,19.804384,89.29754139,0.866205472,0,0.026241508,410.8584491,NA,9.69721,9.31649,59.07620017,NA,NA
23.50,NA,19.933474,88.61245917,1.047057792,0,0.023409447,409.6090742,NA,9.78092,8.74085,59.06156801,NA,NA
24.00,NA,19.717726,89.54717757,1.029658256,0,0.026565934,405.3805522,NA,9.60007,9.2549,59.08978409,NA,NA
0.00,NA,19.717882,89.40184445,0.956910196,0,0.022802424,NA,NA,9.5848,8.74413,59.08771248,NA,NA
0.50,NA,19.337788,91.50966972,0.7885504,0,0.029155712,NA,NA,9.28351,9.81168,59.10234215,NA,NA
1.00,NA,19.572958,90.06681701,1.346867654,0,0.024807005,400.504876,NA,9.44455,8.83531,59.02918551,NA,NA
1.50,NA,19.750798,89.15046081,1.21791395,0,0.024128858,395.717066,NA,9.56355,8.69286,59.05221044,NA,NA
2.00,NA,20.238766,86.58477317,0.530225146,0,0.030843549,NA,NA,9.92181,9.80775,59.00831645,NA,NA
2.50,NA,20.085652,87.75605484,0.071612376,0,0.040887905,NA,NA,9.78775,11.24527,58.96234625,NA,NA
3.00,NA,20.800054,84.12945473,0.359872546,0,0.022353627,NA,NA,10.32908,8.71771,59.07520737,NA,NA
3.50,NA,21.377644,81.44466212,0.151078114,0,0.045365406,NA,NA,10.7759,11.48537,58.9581774,NA,NA
4.00,NA,21.651736,79.8927326,0.27658191,0,0.035762233,NA,NA,10.98236,10.25371,58.87981417,NA,NA
4.50,NA,21.231706,82.50406477,1.216424704,0,0.087057528,375.645422,NA,10.62298,14.80133,58.83805037,NA,NA
5.00,NA,21.054958,83.13471877,0.133078594,0,0.088509286,377.1618373,NA,10.46415,15.30429,58.81403076,NA,NA
5.50,NA,21.505876,80.81797126,1.152537122,0,0.102500454,370.2864482,NA,10.80982,15.88176,58.71056188,NA,NA
6.00,NA,21.516796,80.87255443,1.714197144,0,0.161764454,371.8869847,NA,10.80101,19.57213,58.72309811,NA,NA
6.50,NA,21.573892,80.63074183,0.426942186,0,0.151957516,NA,NA,10.82966,19.09878,58.79103903,NA,NA
7.00,NA,21.897904,79.13964494,1.237927702,0,0.209039243,370.6549546,NA,11.07672,21.63425,58.69592641,NA,NA
7.50,NA,22.103434,78.48850052,0.788421832,0,0.195277295,NA,NA,11.22823,20.97522,58.69697488,NA,NA
8.00,NA,22.439848,76.89321169,2.422671108,0,0.231281011,368.5267323,NA,11.49045,22.29699,58.73773358,NA,NA
8.50,NA,22.259824,77.63649471,1.518141658,0,0.22589685,368.472837,NA,11.32103,22.10466,58.75131827,NA,NA
9.00,NA,22.19095,77.89611854,1.540041074,0,0.192797018,370.0508941,NA,11.24518,20.68784,58.57779727,NA,NA
9.50,NA,22.302022,77.54669938,1.537126866,0,0.077613721,370.8140965,NA,11.3187,13.00681,58.59243688,NA,NA
10.00,NA,22.254832,77.98121291,0.941739172,0,0.112732998,367.9976177,NA,11.26082,16.20421,58.57989781,NA,NA
10.50,NA,22.131592,78.91608471,1.232902836,0,0.111190142,367.7072059,NA,11.14051,16.00273,58.53910231,NA,NA
11.00,NA,22.049536,79.38619912,1.153565666,0,0.11353234,368.8269942,NA,11.05475,16.19979,58.60602465,NA,NA
11.50,NA,22.086274,79.12249855,1.174661532,0,0.085212151,370.3553036,NA,11.06637,13.94967,58.55166895,NA,NA
12.00,NA,22.026604,80.43699109,1.003644664,0,0.056702802,369.8245863,NA,10.99925,11.451,58.49415679,NA,NA
12.50,NA,21.922162,81.08504783,0.537660662,0,0.028404872,NA,NA,10.89616,8.74408,58.44398248,NA,NA
13.00,NA,21.61843,82.74636829,0.45738066,0,0.032943613,377.8453285,NA,10.6342,9.41351,58.3875118,NA,NA
13.50,NA,21.0892,85.47989368,0.770700876,0,0.030875943,NA,NA,10.20037,9.03289,58.4146958,NA,NA
14.00,NA,20.62666,86.67432946,1.113152458,0,0.027953911,400.8238416,NA,9.82851,8.50358,58.37391864,NA,NA
14.50,NA,20.532046,86.11038335,1.138501782,0,0.02729058,398.6180908,NA,9.74047,8.34045,58.35927406,NA,NA
15.00,NA,20.420428,86.30699268,1.008926666,0,0.027062299,NA,NA,9.64027,8.40773,58.43980571,NA,NA
15.50,NA,20.389852,86.31225353,1.06416805,0,0.030398938,405.6727196,NA,9.60117,8.77563,58.35927406,NA,NA
16.00,NA,20.220592,87.3299858,0.91304708,0,0.025540695,405.6004521,NA,9.45933,8.32106,58.36032472,NA,NA
16.50,NA,20.173558,87.57695491,0.85331653,0,0.020249945,NA,NA,9.40864,7.66913,58.42621486,NA,NA
17.00,NA,20.195632,87.47193208,0.929557354,0,0.026030052,400.0032276,NA,9.40893,8.34313,58.33103473,NA,NA
17.50,NA,20.097976,87.95459825,0.989480756,0,0.022981387,398.2707386,NA,9.32138,7.92599,58.30384458,NA,NA
18.00,NA,20.002504,88.44586761,0.72410569,0,0.021218166,NA,NA,9.236,7.88378,58.28397381,NA,NA
18.50,NA,20.172934,87.45923452,1.277355222,0,0.026590687,NA,NA,9.34437,8.12598,58.26830834,NA,NA
19.00,NA,20.108818,87.88999324,0.98825936,0,0.026331941,398.4982576,NA,9.28168,8.29263,58.26830834,NA,NA
19.50,NA,20.046652,88.18999626,0.783021976,0,0.024225315,399.4893069,NA,9.22072,8.15398,58.29024835,NA,NA
20.00,NA,20.023096,88.2973566,0.992459248,0,0.027831407,NA,NA,9.19209,8.47046,58.27248073,NA,NA
20.50,NA,20.24329,87.20343957,0.862091296,0,0.024084902,NA,NA,9.34027,7.97747,58.26095504,NA,NA
21.00,NA,20.074108,88.16073252,0.417353156,0,0.023295903,NA,NA,9.20577,8.19832,58.25993137,NA,NA
21.50,NA,20.076058,88.10613278,1.021194196,0,0.025963388,NA,NA,9.19556,8.13717,58.35615103,NA,NA
22.00,NA,20.197036,87.48245555,0.873919552,0,0.030613927,NA,NA,9.27139,8.72657,58.25993137,NA,NA
22.50,NA,20.131984,87.88969064,0.91170783,0,0.030754865,NA,NA,9.21264,8.72836,58.24318743,NA,NA
23.00,NA,19.990648,88.61099445,0.999305494,0,0.027526092,NA,NA,9.09942,8.31849,58.22016173,NA,NA
23.50,NA,20.143762,87.80156289,0.665253688,0,0.024231118,NA,NA,9.19777,8.03439,58.24213576,NA,NA
24.00,NA,20.01787,88.50000256,0.525864548,0,0.026842875,NA,NA,9.0958,8.44277,58.26305358,NA,NA
0.00,NA,19.812574,89.59164052,0.559120804,0,0.023592891,NA,NA,8.93834,8.06461,58.22853953,NA,NA
0.50,NA,19.898842,89.01892229,0.821999508,0,0.025095314,NA,NA,8.98801,8.05976,58.21599266,NA,NA
1.00,NA,19.99642,88.48577204,0.405932032,0,0.025990929,NA,NA,9.04583,8.34402,58.18669604,NA,NA
1.50,NA,20.55568,85.57911687,0.200823216,0,0.0376627,385.6823171,NA,9.43715,9.63703,58.21389081,NA,NA
2.00,NA,20.89303,83.87867423,1.148465802,0,0.075124876,386.4199332,NA,9.673,12.62638,58.16892742,NA,NA
2.50,NA,20.9878,83.41600364,0.93704644,0,0.064563417,NA,NA,9.73089,11.71036,58.15532888,NA,NA
3.00,NA,21.010108,83.25747033,0.674949858,0,0.098403462,377.8641913,NA,9.73499,14.5007,58.15532888,NA,NA
3.50,NA,21.344494,81.72905937,1.103841992,0,0.202588824,376.1783421,NA,9.97251,20.04268,58.10618931,NA,NA
4.00,NA,21.68473,80.38855078,1.804944724,0,0.36080323,379.4229191,NA,10.21772,24.88508,58.09048869,NA,NA
4.50,NA,21.817642,79.87509767,1.8010234,0,0.364551017,377.1802919,NA,10.30633,24.90693,58.07271705,NA,NA
5.00,NA,22.341568,77.58779425,2.257686222,0,0.401383291,374.9905034,NA,10.69957,25.61262,58.02669388,NA,NA
5.50,NA,22.515586,76.91451269,2.741262612,0,0.299466723,372.8351093,NA,10.82273,23.1157,57.98484093,NA,NA
6.00,NA,22.586176,76.63480754,2.982745458,0,0.38067176,371.3425454,NA,10.86453,25.1776,57.97649354,NA,NA
6.50,NA,22.363798,77.4966598,4.061538118,0,0.317474759,NA,NA,10.67558,23.79135,57.9022104,NA,NA
7.00,NA,22.159828,78.37281663,3.554283788,0,0.300356358,370.0596061,NA,10.50303,23.27649,57.88755588,NA,NA
7.50,NA,22.389694,59.89809756,2.640433158,0,0.200190906,NA,NA,10.66816,18.13351,57.80596589,NA,NA
8.00,NA,21.978712,60.40978676,1.761767304,0,0.357480943,NA,NA,10.33643,24.07089,57.77665271,NA,NA
8.50,NA,19.363528,60.92147596,1.028544,0.204,0.013715583,NA,NA,8.43763,4.00623,57.7923635,NA,NA
9.00,NA,19.138108,72.97457975,0.601151826,0.306,0.113613934,NA,NA,8.27516,15.18425,57.74527063,NA,NA
9.50,NA,18.99607,100,1.432076096,0,0.205654812,366.068977,NA,8.16992,20.71964,57.70970824,NA,NA
10.00,NA,19.061356,100,1.820533594,0,0.106693943,NA,NA,8.20254,15.78302,57.75887302,NA,NA
10.50,NA,20.257174,28.63687435,1.044443576,0,0.15965673,NA,NA,9.00867,16.08965,57.68039175,NA,NA
11.00,NA,19.594486,30,0.879812252,0,0.157881732,NA,NA,8.53889,16.38544,57.69399413,NA,NA
11.50,NA,19.4941,32,0.891051238,0.306,0.026787937,NA,NA,8.45971,4.24534,57.68981304,NA,NA
12.00,NA,19.80688,34,0.222615492,1.02,0.034977636,NA,NA,8.66133,8.20764,57.93155216,NA,NA
12.50,NA,19.48825,36,0.23736867,5.305,0.034680817,NA,NA,8.43357,8.14749,64.71358462,NA,NA
13.00,NA,19.048486,38,0.602330366,6.63,0.063650746,NA,NA,8.12977,10.03265,67.75258563,NA,NA
13.50,NA,19.36579,40,0.48593347,2.346,0.037193962,NA,NA,8.32935,7.60634,67.94351241,NA,NA
14.00,NA,19.127422,40,0.71815942,3.366,0.100582898,NA,NA,8.16029,12.96938,68.36665384,NA,NA
14.50,NA,19.154488,40,0.399064358,2.448,0.020298109,NA,NA,8.16735,5.8695,68.74437234,NA,NA
15.00,NA,19.20043,40,1.085424626,3.774,0.149677491,NA,NA,8.18683,15.7038,68.05265147,NA,NA
15.50,NA,18.517306,41.86891596,0.273249856,0.408,0.018115131,NA,NA,7.73348,6.11591,67.41618356,NA,NA
16.00,NA,17.5519,82.95082279,0.139849842,0.102,0.016666468,NA,NA,7.12462,6.81981,66.69758714,NA,NA
16.50,NA,17.853058,87.54506436,0.374925716,0,0.029608302,NA,NA,7.29841,8.16627,66.32393476,NA,NA
17.00,NA,17.25472,98.74902128,0.799821528,0,0.023082824,NA,NA,6.92798,7.73938,65.68494751,NA,NA
17.50,NA,16.8031,100,0.981263118,0,0.021147048,402.1339971,NA,6.65444,7.60435,65.26747571,NA,NA
18.00,NA,16.752712,100,1.319225534,0,0.022902074,400.5477485,NA,6.61652,7.85631,65.00219377,NA,NA
18.50,NA,16.458808,100,1.06652513,0,0.02039399,NA,NA,6.44008,7.50062,64.80335264,NA,NA
19.00,NA,16.22434,100,0.618208514,0,0.018786182,406.716942,NA,6.2999,7.22256,64.52845867,NA,NA
19.50,NA,16.195168,100,0.735912518,0,0.032666278,NA,NA,6.27524,8.81227,64.39990525,NA,NA
20.00,NA,16.229254,100,0.648368424,0,0.019272631,NA,NA,6.28578,7.24186,64.24018992,NA,NA
20.50,NA,16.576744,100,0.37241864,0,0.025660948,NA,NA,6.47224,7.88819,64.01998013,NA,NA
21.00,NA,16.788436,100,1.178186438,0,0.020023666,400.7147458,NA,6.58398,7.3497,63.78949175,NA,NA
21.50,NA,16.791868,100,0.989020054,0,0.021156255,NA,NA,6.57708,7.42968,63.64420055,NA,NA
22.00,NA,16.83235,100,0.444084586,0,0.022958846,NA,NA,6.59135,7.51791,63.53823157,NA,NA
22.50,NA,17.145286,100,0.78956823,0,0.020435,NA,NA,6.76278,7.25138,63.4396292,NA,NA
23.00,NA,17.159404,100,0.653961132,0,0.022487876,401.466127,NA,6.76185,7.44121,63.4002623,NA,NA
23.50,NA,17.310958,99.96672466,1.309829356,0,0.020283586,NA,NA,6.84097,7.26076,63.2079313,NA,NA
24.00,NA,17.271022,98.4851488,1.12620211,0,0.019931238,402.6728056,NA,6.80841,7.07331,63.20075539,NA,NA
0.00,NA,17.202226,96.28828446,0.859841356,0,0.02360348,NA,NA,6.75921,7.35318,63.07811294,NA,NA
0.50,NA,18.01054,94.38339482,0.192573436,0,0.047141011,NA,NA,7.22833,9.62665,62.98457553,NA,NA
1.00,NA,19.031794,89.49465346,0.447620206,0,0.095822781,394.7239738,NA,7.85153,13.29149,62.93780629,NA,NA
1.50,NA,19.576546,90.47421072,0.740573108,0,0.226491746,392.7563116,NA,8.19166,19.83183,62.91091084,NA,NA
2.00,NA,20.32285,88.57672192,0.865509062,0,0.442630656,391.4724093,NA,8.67589,25.24247,62.7808535,NA,NA
2.50,NA,20.848336,82.89163391,1.621863892,0,0.439790304,386.8719868,NA,9.02316,25.27073,62.70082281,NA,NA
3.00,NA,21.006832,82.10557978,1.560215536,0,0.598121589,383.5475292,NA,9.12074,27.54844,62.56455809,NA,NA
3.50,NA,21.226246,81.49337844,1.427008374,0,0.456206045,382.4039111,NA,9.26155,25.37687,62.46581882,NA,NA
4.00,NA,21.827236,82.75368849,1.636167082,0,0.674372866,380.6111157,NA,9.67614,28.27489,62.45758077,NA,NA
4.50,NA,22.42534,81.563457,2.449584676,0,0.495247827,377.961931,NA,10.09911,26.07655,62.3139133,NA,NA
5.00,NA,22.372534,82.93653404,2.550296276,0,0.326101164,376.4771331,NA,10.0463,22.58905,62.2463476,NA,NA
5.50,NA,22.72135,81.05032793,2.228747708,0,0.531514564,NA,NA,10.29095,26.47036,62.09543422,NA,NA
6.00,NA,22.633756,79.85535022,2.887305146,0,0.412420154,NA,NA,10.21157,24.50778,62.02047677,NA,NA
6.50,NA,22.738276,80.11901578,2.640818862,0,0.323656273,373.2831703,NA,10.27518,22.27807,61.92578783,NA,NA
7.00,NA,23.194342,57.74219407,1.958262064,0,0.200249582,NA,NA,10.60372,16.62739,61.81959095,NA,NA
7.50,NA,21.377566,30.78998908,1.678551666,0,0.940485629,NA,NA,9.26544,21.68499,61.74048199,NA,NA
8.00,NA,20.011396,36.87759226,1.970015322,0.204,0.579565333,NA,NA,8.32826,26.74259,61.66756278,NA,NA
8.50,NA,19.474444,37,2.51312941,0.408,0.329050632,NA,NA,7.97009,21.3307,61.68950155,NA,NA
9.00,NA,19.378192,38,1.69340127,0.408,0.611499166,NA,NA,7.89793,27.23535,62.23829876,NA,NA
9.50,NA,19.58185,39,1.070767874,0.816,0.164311578,NA,NA,8.01635,15.229,63.79701739,NA,NA
10.00,NA,19.86187,40,0.734733978,2.142,0.099059301,NA,NA,8.18499,11.46937,66.81368395,NA,NA
10.50,NA,19.84588,41,0.513564876,1.02,0,NA,NA,8.16325,20.197075,67.01677847,NA,NA
11.00,NA,19.53895,42,0.12738946,2.416,0.803870454,NA,NA,7.95558,28.92478,67.08720959,NA,NA
11.50,NA,19.511728,43,0.122761012,1.502,0,NA,NA,7.9272,2.98416,66.6048926,NA,NA
12.00,NA,18.95785,44.98634186,0.874444538,1.806,0.106877425,NA,NA,7.57081,11.9649,66.24028014,NA,NA
12.50,NA,18.182998,72.4776914,0.538153506,1.302,0.046218525,NA,NA,7.09376,8.32841,65.95916511,NA,NA
13.00,NA,17.984566,66.58086804,1.370309886,0.4,0.043407191,438.3420354,NA,6.96747,6.67755,65.65393362,NA,NA
13.50,NA,18.327376,56.64415377,1.407701746,0.5,0,430.8574517,NA,7.15908,7.572865,65.28711685,NA,NA
14.00,NA,17.47234,53.51087829,0.681271118,0,0.056048459,NA,NA,6.65399,8.46818,65.05189193,NA,NA
14.50,NA,17.508142,50.03553347,1.058961046,0,0,NA,NA,6.66486,6.306295,64.83015225,NA,NA
15.00,NA,16.996774,86.99360544,1.071603566,0,0.006860239,NA,NA,6.37025,4.14441,64.51470015,NA,NA
15.50,NA,17.049658,99.09950273,1.05141839,0,0.018635788,399.1970643,NA,6.39032,6.2838,64.3891893,NA,NA
16.00,NA,17.12446,97.04512837,1.24844885,3,0.022123668,NA,NA,6.42249,6.52228,64.20779653,NA,NA
16.50,NA,17.160106,96.41604572,0.933650102,1,0.014190111,404.1282,NA,6.43305,5.58991,64.07918845,NA,NA
17.00,NA,17.674906,92.13322891,0.996691278,1.3,0.026018676,NA,NA,6.71192,6.60376,63.99214401,NA,NA
17.50,NA,18.171532,80.06582024,0.965588536,1.2,0,NA,NA,6.98738,2.53076,63.83643191,NA,NA
18.00,NA,18.552016,78.6491763,1.814533754,0.8,0,NA,NA,7.20051,4.71949,63.6587507,NA,NA
18.50,NA,18.603496,83.74417169,1.84109376,1.5,0.039386366,NA,NA,7.22071,6.90822,63.52367811,NA,NA
19.00,NA,18.264664,89.05956632,0.731144788,1.7,0.025041149,NA,NA,7.00088,6.3346,63.48022176,NA,NA
19.50,NA,18.751774,82.45753523,1.326243204,1.5,0.03484633,401.4563944,NA,7.26584,6.61039,63.31497614,NA,NA
20.00,NA,18.778918,83.35206417,1.345367694,1.4,0.032595121,399.1562135,NA,7.26037,6.40663,63.26104335,NA,NA
20.50,NA,18.677206,85.61576123,0.8201567,0.6,0.025290679,400.3314466,NA,7.17881,6.10471,63.16855642,NA,NA
21.00,NA,18.770182,85.86143297,0.705291906,0.2,0.026054134,NA,NA,7.21203,6.24022,63.07811294,NA,NA
21.50,NA,18.78508,87.61170676,0.607998072,0.1,0.029261222,NA,NA,7.1992,6.65273,62.96796104,NA,NA
22.00,NA,18.990298,87.14639937,0.733726862,0.1,0.026929803,NA,NA,7.29847,6.31936,62.86190178,NA,NA
22.50,NA,19.3264,85.46704274,0.930146624,0,0.025895038,NA,NA,7.47659,5.99898,62.81204021,NA,NA
23.00,NA,19.482868,83.03066535,1.103766994,0,0.0258857,407.3701417,NA,7.54802,5.72179,62.75377564,NA,NA
23.50,NA,19.352374,83.01469577,0.971181244,0,0.028912175,NA,NA,7.44694,6.12116,62.68419554,NA,NA
24.00,NA,19.137796,84.55634992,0.936521454,0,0.027741466,NA,NA,7.29719,6.10167,62.59370064,NA,NA
0.00,NA,19.469998,85.99839104,0.159510032,0,0.086112225,NA,NA,7.47175,11.15798,62.62814688,NA,NA
0.50,NA,20.496166,79.92005216,0.238365072,0,0.136725508,NA,NA,8.07549,13.971,62.55427281,NA,NA
1.00,NA,20.683444,86.07225805,0.59151994,0.102,0.140499536,NA,NA,8.16809,14.17492,62.42416146,NA,NA
1.50,NA,20.580172,88.04463423,0.414278238,0,0.185280188,NA,NA,8.07833,16.28253,62.38987266,NA,NA
2.00,NA,21.277882,81.43872858,0.974609724,0,0.336053603,381.4401325,NA,8.4949,21.20038,62.3139133,NA,NA
2.50,NA,21.156358,83.93157215,1.420954964,0,0.241629037,383.1956569,NA,8.39093,18.46104,62.23280367,NA,NA
3.00,NA,20.90746,89.11750871,0.997376974,0,0.271221443,379.7371668,NA,8.20761,19.46264,62.15064977,NA,NA
3.50,NA,21.436456,89.68459567,1.935826948,0,0.553761647,378.0232831,NA,8.51745,25.64076,62.09131242,NA,NA
4.00,NA,21.606184,86.94821113,1.68359796,0,0.537035119,374.1836896,NA,8.59985,25.21208,62.06009713,NA,NA
4.50,NA,21.665386,85.57912008,1.649806004,0,0.432891181,374.4224908,NA,8.61101,23.37441,61.93521208,NA,NA
5.00,NA,21.839794,85.74124768,1.7474534,0,0.694303764,373.0941246,NA,8.69643,27.06,61.86967598,NA,NA
5.50,NA,22.366996,81.48354111,1.969051062,0,0.617695351,372.3728688,NA,9.01333,26.09662,61.82076142,NA,NA
6.00,NA,22.707856,81.45729127,1.860528956,0,0.618932186,NA,NA,9.21102,25.99454,61.73430283,NA,NA
6.50,NA,22.73305,79.14560293,2.215698056,0,0.375835346,369.9668772,NA,9.1986,21.84115,61.62911674,NA,NA
7.00,NA,22.7974,80.94562673,1.975404464,0,0.510639778,369.4608704,NA,9.21218,24.39864,61.58225928,NA,NA
7.50,NA,22.575958,86.14808924,1.942416058,0,0.355619743,369.0756537,NA,9.03625,21.4269,61.53539751,NA,NA
8.00,NA,22.62385,83.69990658,1.832318994,0,0.338108154,369.9894698,NA,9.03877,20.85222,61.45937047,NA,NA
8.50,NA,22.763704,82.09967861,1.64518827,0,0.102019123,370.8701344,NA,9.10169,10.97912,61.37816801,NA,NA
9.00,NA,22.566286,85.17392453,1.993896828,0,0.198389682,370.2098058,NA,8.94311,16.23042,61.31670118,NA,NA
9.50,NA,22.460752,87.40873168,1.64508113,0,0.07696198,NA,NA,8.84578,9.55384,61.2573049,NA,NA
10.00,NA,21.299254,79.7838109,2.029799442,0,0.250605021,NA,NA,8.08741,18.19059,61.22192556,NA,NA
10.50,NA,20.394922,39.67808303,1.260105682,0.1,0.196673821,NA,NA,7.521,14.94671,61.16459356,NA,NA
11.00,NA,18.783754,37.62363398,0.479922916,0.404,0.154394894,NA,NA,6.59347,13.8811,61.11874564,NA,NA
11.50,NA,18.830632,35.56918493,0.823381614,0.906,0.100609759,NA,NA,6.59705,10.05705,61.07920924,NA,NA
12.00,NA,18.68758,33.51473587,1.682890836,1.93,0.056827727,NA,NA,6.49896,3.84695,61.33670235,NA,NA
12.50,NA,18.266146,31.46028682,0.659253848,1.114,0.05785104,NA,NA,6.25638,6.98576,62.65819384,NA,NA
13.00,NA,17.243098,74.10566707,0.93404652,0,0.050704741,NA,NA,5.72042,7.46855,63.27461645,NA,NA
13.50,NA,17.047396,76.40962223,0.721887892,0.3,0.051279682,NA,NA,5.60634,7.76148,63.37742967,NA,NA
14.00,NA,16.759732,97.46683068,1.171222338,0.3,0,NA,NA,5.4502,2.20477,63.46794823,NA,NA
14.50,NA,16.503112,100,1.233470678,0.3,0.021886761,403.7957181,NA,5.31157,5.95776,63.32553595,NA,NA
15.00,NA,16.66075,100,1.246616756,0.2,0.01888098,NA,NA,5.36728,5.63621,63.25273767,NA,NA
15.50,NA,16.566682,100,0.830827844,0,0.021249383,396.918752,NA,5.30542,5.8019,63.10205622,NA,NA
16.00,NA,16.82221,98.13409126,1.263630588,0.1,0.023138035,398.2986383,NA,5.4066,5.90854,63.1395758,NA,NA
16.50,NA,17.114866,95.76574547,1.126930662,0.102,0.018880955,NA,NA,5.52629,5.32583,62.98248208,NA,NA
17.00,NA,17.302846,92.55770997,1.29419763,0,0.023875276,399.5310086,NA,5.59702,5.58302,62.87541429,NA,NA
17.50,NA,17.655406,91.60671068,0.94154632,1.2,0.022155631,NA,NA,5.74768,5.41632,62.84011542,NA,NA
18.00,NA,17.946034,90.41206497,1.041840074,0.5,0.025842815,NA,NA,5.86986,5.65232,62.70491977,NA,NA
18.50,NA,17.839642,92.53804184,0.631440304,0,0.025045815,NA,NA,5.7977,5.75535,62.72480112,NA,NA
19.00,NA,17.928484,91.78726537,1.123234332,0,0.027353048,NA,NA,5.82097,5.81517,62.62694039,NA,NA
19.50,NA,17.785822,93.41635783,0.530203718,0,0.022392949,410.139039,NA,5.73172,5.52712,62.50216,NA,NA
20.00,NA,17.848144,95.04774551,0.451830808,0,0.022655661,NA,NA,5.74186,5.5819,62.45741185,NA,NA
20.50,NA,17.821702,95.47403857,0.951842474,0,0.024010219,NA,NA,5.70916,5.66396,62.44506596,NA,NA
21.00,NA,18.164902,95.14564943,0.990948574,0,0.024278628,NA,NA,5.85495,5.64084,62.31803132,NA,NA
21.50,NA,18.255382,93.24816517,1.036718782,0,0.023237255,NA,NA,5.87846,5.42775,62.25149527,NA,NA
22.00,NA,18.134092,90.07555211,1.05222194,0,0.021530841,407.4931587,NA,5.79899,5.09493,62.20673392,NA,NA
22.50,NA,18.15718,89.93808314,1.113227456,0,0.010671679,404.8926988,NA,5.78963,3.9777,62.14843557,NA,NA
23.00,NA,18.347344,89.2275202,1.154079938,0,0.033142258,NA,NA,5.86089,6.04566,62.08497653,NA,NA
23.50,NA,18.319966,91.52469358,0.705506186,0,0.024509659,NA,NA,5.82682,5.48174,62.03815268,NA,NA
24.00,NA,18.651232,88.915564,1.245706066,0,0.030250365,401.5556464,NA,5.96669,5.68774,62.02048363,NA,NA
0.00,NA,18.737656,91.4955272,0.869451814,0,0.028109698,395.2242361,NA,5.98753,5.70955,61.93934122,NA,NA
0.50,NA,18.979222,92.21026169,0.827356508,0.1,0.013284419,395.5626186,NA,6.08456,4.37359,61.87792575,NA,NA
1.00,NA,19.539652,78.90711281,0.547774678,0,0.1827199,NA,NA,6.34224,14.65574,61.90605746,NA,NA
1.50,NA,19.984174,64.79979347,0.243057804,0,0,NA,NA,6.54581,14.9685,61.82799413,NA,NA
2.00,NA,20.041816,92.79190301,0.243272084,0.102,0.200084259,NA,NA,6.55165,15.28126,61.80089166,NA,NA
2.50,NA,21.072508,84.95778455,0.342987282,0,0.496481104,370.1863204,NA,7.06951,22.41561,61.82077349,NA,NA
3.00,NA,21.808906,77.8042531,0.60185895,0,0.386755497,NA,NA,7.44546,20.28783,61.77702363,NA,NA
3.50,NA,22.124338,82.95135895,1.259494984,0,0.406361594,371.3898404,NA,7.59371,20.8353,61.67287653,NA,NA
4.00,NA,22.293208,84.11437525,2.239129574,0,0.621550087,371.2361158,NA,7.6604,24.50099,61.56974128,NA,NA
4.50,NA,22.598734,78.90192217,1.658784336,0,0.552231379,369.400405,NA,7.80451,23.25694,61.50314021,NA,NA
5.00,NA,22.54,77.89631339,1.928112868,0,0.576164215,369.1189171,NA,7.74231,23.62152,61.41986974,NA,NA
5.50,NA,23.161894,70.80342613,1.681198024,0,0.748684519,371.0529265,NA,8.0681,25.36376,61.39172348,NA,NA
6.00,NA,23.054098,77.69115201,2.547864198,0,0.368722395,NA,NA,7.97598,19.83538,61.30212168,NA,NA
6.50,NA,22.801456,81.80079148,3.042733144,0,0.345288978,368.3411579,NA,7.80253,19.49827,61.27189978,NA,NA
7.00,NA,22.53532,86.26257729,2.95636759,0,0.343750769,368.4628906,NA,7.62423,19.62111,61.19067661,NA,NA
7.50,NA,22.383064,88.16006698,2.22454782,0,0.341259783,368.8804638,NA,7.51128,19.40932,61.15942589,NA,NA
8.00,NA,22.442188,87.45568891,2.252050658,0,0.176763784,369.717696,NA,7.5152,13.9097,61.02600702,NA,NA
8.50,NA,22.21201,89.23222557,1.109520412,0,0.159014206,369.5718363,NA,7.36112,13.04901,60.94889188,NA,NA
9.00,NA,22.17691,87.92609655,0.945971202,0,0.193197451,369.7431895,NA,7.314,14.39689,60.96658808,NA,NA
